Date,Country,Confirmed,Recovered,Deaths
17-04-2020,Qatar,4663,464,7
17-04-2020,Romania,8067,1508,411
17-04-2020,Russia,32008,2590,273
17-04-2020,Rwanda,143,65,0
17-04-2020,Saint Kitts and Nevis,14,0,0
17-04-2020,Saint Lucia,15,11,0
17-04-2020,Saint Vincent and the Grenadines,12,1,0
17-04-2020,San Marino,435,57,39
17-04-2020,Sao Tome and Principe,4,0,0
17-04-2020,Saudi Arabia,7142,1049,87
17-04-2020,Senegal,342,198,2
17-04-2020,Serbia,5690,534,110
17-04-2020,Seychelles,11,5,0
17-04-2020,Sierra Leone,26,0,0
17-04-2020,Singapore,5050,708,11
17-04-2020,Slovakia,1049,175,9
17-04-2020,Slovenia,1304,174,66
17-04-2020,Somalia,116,2,6
17-04-2020,South Africa,2783,903,50
17-04-2020,South Sudan,4,0,0
17-04-2020,Spain,190839,74797,20002
17-04-2020,Sri Lanka,244,77,7
17-04-2020,Sudan,33,4,6
17-04-2020,Suriname,10,6,1
17-04-2020,Sweden,13216,550,1400
17-04-2020,Switzerland,27078,16400,1327
17-04-2020,Syria,38,5,2
17-04-2020,Taiwan*,395,166,6
17-04-2020,Tanzania,147,11,5
17-04-2020,Thailand,2700,1689,47
17-04-2020,Timor-Leste,18,1,0
17-04-2020,Togo,83,48,5
17-04-2020,Trinidad and Tobago,114,20,8
17-04-2020,Tunisia,864,43,37
17-04-2020,Turkey,78546,8631,1769
17-04-2020,US,699706,58545,36787
17-04-2020,Uganda,56,20,0
17-04-2020,Ukraine,4662,246,125
17-04-2020,United Arab Emirates,6302,1188,37
17-04-2020,United Kingdom,109769,394,14607
17-04-2020,Uruguay,502,286,9
17-04-2020,Uzbekistan,1405,156,4
17-04-2020,Venezuela,204,111,9
17-04-2020,Vietnam,268,198,0
17-04-2020,West Bank and Gaza,402,69,2
17-04-2020,Western Sahara,6,0,0
17-04-2020,Yemen,1,0,0
17-04-2020,Zambia,52,30,2
17-04-2020,Zimbabwe,24,2,3
18-04-2020,Afghanistan,933,112,30
18-04-2020,Albania,548,302,26
18-04-2020,Algeria,2534,894,367
18-04-2020,Andorra,704,205,35
18-04-2020,Angola,24,6,2
18-04-2020,Antigua and Barbuda,23,3,3
18-04-2020,Argentina,2758,685,129
18-04-2020,Armenia,1248,523,20
18-04-2020,Australia,6568,4124,67
18-04-2020,Austria,14671,10214,443
18-04-2020,Azerbaijan,1373,590,18
18-04-2020,Bahamas,55,10,9
18-04-2020,Bahrain,1773,755,7
18-04-2020,Bangladesh,2144,66,84
18-04-2020,Barbados,75,17,5
18-04-2020,Belarus,4779,342,45
18-04-2020,Belgium,37183,8348,5453
18-04-2020,Belize,18,0,2
18-04-2020,Benin,35,18,1
18-04-2020,Bhutan,5,2,0
18-04-2020,Bolivia,493,31,31
18-04-2020,Bosnia and Herzegovina,1268,338,47
18-04-2020,Botswana,15,0,1
18-04-2020,Brazil,36658,14026,2354
18-04-2020,Brunei,137,113,1
18-04-2020,Bulgaria,878,153,41
18-04-2020,Burkina Faso,565,321,36
18-04-2020,Burma,98,5,5
18-04-2020,Burundi,5,0,1
18-04-2020,Cabo Verde,58,1,1
18-04-2020,Cambodia,122,103,0
18-04-2020,Cameroon,1017,177,22
18-04-2020,Canada,34355,10964,1399
18-04-2020,Central African Republic,12,4,0
18-04-2020,Chad,33,8,0
18-04-2020,Chile,9730,4035,126
18-04-2020,China,83787,77614,4636
18-04-2020,Colombia,3439,634,153
18-04-2020,Congo (Brazzaville),143,11,6
18-04-2020,Congo (Kinshasa),307,26,25
18-04-2020,Costa Rica,655,97,4
18-04-2020,Cote d'Ivoire,801,239,8
18-04-2020,Croatia,1832,615,39
18-04-2020,Cuba,986,227,32
18-04-2020,Cyprus,761,79,12
18-04-2020,Czechia,6606,1227,181
18-04-2020,Denmark,7437,4031,346
18-04-2020,Diamond Princess,712,644,13
18-04-2020,Djibouti,732,76,2
18-04-2020,Dominica,16,8,0
18-04-2020,Dominican Republic,4335,312,217
18-04-2020,Ecuador,9022,1008,456
18-04-2020,Egypt,3032,701,224
18-04-2020,El Salvador,190,43,7
18-04-2020,Equatorial Guinea,79,4,0
18-04-2020,Eritrea,39,3,0
18-04-2020,Estonia,1512,162,38
18-04-2020,Eswatini,22,8,1
18-04-2020,Ethiopia,105,16,3
18-04-2020,Fiji,17,0,0
18-04-2020,Finland,3681,1700,90
18-04-2020,France,148086,36587,19345
18-04-2020,Gabon,108,7,1
18-04-2020,Gambia,9,2,1
18-04-2020,Georgia,388,86,4
18-04-2020,Germany,143342,85400,4459
18-04-2020,Ghana,834,99,9
18-04-2020,Greece,2235,269,110
18-04-2020,Grenada,14,6,0
18-04-2020,Guatemala,235,21,7
18-04-2020,Guinea,518,65,3
18-04-2020,Guinea-Bissau,46,0,0
18-04-2020,Guyana,63,9,6
18-04-2020,Haiti,44,0,3
18-04-2020,Holy See,8,2,0
18-04-2020,Honduras,457,10,46
18-04-2020,Hungary,1834,231,172
18-04-2020,Iceland,1760,1291,9
18-04-2020,India,15722,2463,521
18-04-2020,Indonesia,6248,631,535
18-04-2020,Iran,80868,55987,5031
18-04-2020,Iraq,1513,953,82
18-04-2020,Ireland,14758,77,571
18-04-2020,Israel,13265,3456,164
18-04-2020,Italy,175925,44927,23227
18-04-2020,Jamaica,163,25,5
18-04-2020,Japan,10296,1069,222
18-04-2020,Jordan,413,269,7
18-04-2020,Kazakhstan,1615,377,17
18-04-2020,Kenya,262,60,12
18-04-2020,"Korea, South",10653,7937,232
18-04-2020,Kosovo,510,93,12
18-04-2020,Kuwait,1751,280,6
18-04-2020,Kyrgyzstan,506,130,5
18-04-2020,Laos,19,2,0
18-04-2020,Latvia,712,88,5
18-04-2020,Lebanon,672,99,21
18-04-2020,Liberia,76,7,7
18-04-2020,Libya,49,11,1
18-04-2020,Liechtenstein,79,55,1
18-04-2020,Lithuania,1239,228,33
18-04-2020,Luxembourg,3537,601,72
18-04-2020,MS Zaandam,9,0,2
18-04-2020,Madagascar,120,35,0
18-04-2020,Malawi,17,3,2
18-04-2020,Malaysia,5305,3102,88
18-04-2020,Maldives,35,16,0
18-04-2020,Mali,216,41,13
18-04-2020,Malta,426,99,3
18-04-2020,Mauritania,7,2,1
18-04-2020,Mauritius,325,180,9
18-04-2020,Mexico,6875,2125,546
18-04-2020,Moldova,2378,391,57
18-04-2020,Monaco,94,22,3
18-04-2020,Mongolia,31,5,0
18-04-2020,Montenegro,307,55,5
18-04-2020,Morocco,2685,314,137
18-04-2020,Mozambique,35,4,0
18-04-2020,Namibia,16,6,0
18-04-2020,Nepal,31,2,0
18-04-2020,Netherlands,31766,317,3613
18-04-2020,New Zealand,1422,867,11
18-04-2020,Nicaragua,9,6,2
18-04-2020,Niger,639,113,19
18-04-2020,Nigeria,542,166,19
18-04-2020,North Macedonia,1170,164,49
18-04-2020,Norway,7036,32,164
18-04-2020,Oman,1180,176,6
18-04-2020,Pakistan,7638,1832,143
18-04-2020,Panama,4210,122,116
18-04-2020,Papua New Guinea,7,0,0
18-04-2020,Paraguay,202,35,8
18-04-2020,Peru,14420,6684,348
18-04-2020,Philippines,6087,516,397
18-04-2020,Poland,8742,981,347
18-04-2020,Portugal,19685,610,687
18-04-2020,Qatar,5008,510,8
18-04-2020,Romania,8418,1730,421
18-04-2020,Russia,36793,3057,313
18-04-2020,Rwanda,144,69,0
18-04-2020,Saint Kitts and Nevis,14,0,0
18-04-2020,Saint Lucia,15,11,0
18-04-2020,Saint Vincent and the Grenadines,12,1,0
18-04-2020,San Marino,455,60,39
18-04-2020,Sao Tome and Principe,4,0,0
18-04-2020,Saudi Arabia,8274,1329,92
18-04-2020,Senegal,350,211,3
18-04-2020,Serbia,5994,637,117
18-04-2020,Seychelles,11,5,0
18-04-2020,Sierra Leone,30,0,0
18-04-2020,Singapore,5992,740,11
18-04-2020,Slovakia,1089,213,11
18-04-2020,Slovenia,1317,190,70
18-04-2020,Somalia,135,2,7
18-04-2020,South Africa,3034,903,52
18-04-2020,South Sudan,4,0,0
18-04-2020,Spain,191726,74797,20043
18-04-2020,Sri Lanka,254,86,7
18-04-2020,Sudan,66,6,10
18-04-2020,Suriname,10,6,1
18-04-2020,Sweden,13822,550,1511
18-04-2020,Switzerland,27404,17100,1368
18-04-2020,Syria,38,5,2
18-04-2020,Taiwan*,398,178,6
18-04-2020,Tanzania,147,11,5
18-04-2020,Thailand,2733,1787,47
18-04-2020,Timor-Leste,18,1,0
18-04-2020,Togo,84,49,5
18-04-2020,Trinidad and Tobago,114,21,8
18-04-2020,Tunisia,864,43,37
18-04-2020,Turkey,82329,10453,1890
18-04-2020,US,732197,64840,38664
18-04-2020,Uganda,55,22,0
18-04-2020,Ukraine,5106,275,133
18-04-2020,United Arab Emirates,6302,1188,37
18-04-2020,United Kingdom,115314,414,15498
18-04-2020,Uruguay,508,294,9
18-04-2020,Uzbekistan,1490,194,5
18-04-2020,Venezuela,227,113,9
18-04-2020,Vietnam,268,201,0
18-04-2020,West Bank and Gaza,418,69,2
18-04-2020,Western Sahara,6,0,0
18-04-2020,Yemen,1,0,0
18-04-2020,Zambia,57,33,2
18-04-2020,Zimbabwe,25,2,3
19-04-2020,Afghanistan,996,131,33
19-04-2020,Albania,562,314,26
19-04-2020,Algeria,2629,1047,375
19-04-2020,Andorra,713,235,36
19-04-2020,Angola,24,6,2
19-04-2020,Antigua and Barbuda,23,3,3
19-04-2020,Argentina,2839,709,132
19-04-2020,Armenia,1291,545,20
19-04-2020,Australia,6610,4124,67
19-04-2020,Austria,14749,10501,452
19-04-2020,Azerbaijan,1398,712,19
19-04-2020,Bahamas,55,10,9
19-04-2020,Bahrain,1881,759,7
19-04-2020,Bangladesh,2456,75,91
19-04-2020,Barbados,75,17,5
19-04-2020,Belarus,4779,494,47
19-04-2020,Belgium,38496,8757,5683
19-04-2020,Belize,18,2,2
19-04-2020,Benin,35,18,1
19-04-2020,Bhutan,5,2,0
19-04-2020,Bolivia,520,31,32
19-04-2020,Bosnia and Herzegovina,1285,347,48
19-04-2020,Botswana,20,0,1
19-04-2020,Brazil,38654,22130,2462
19-04-2020,Brunei,138,115,1
19-04-2020,Bulgaria,894,161,42
19-04-2020,Burkina Faso,576,338,36
19-04-2020,Burma,111,7,5
19-04-2020,Burundi,5,0,1
19-04-2020,Cabo Verde,61,1,1
19-04-2020,Cambodia,122,105,0
19-04-2020,Cameroon,1017,305,42
19-04-2020,Canada,35632,11847,1563
19-04-2020,Central African Republic,12,4,0
19-04-2020,Chad,33,8,0
19-04-2020,Chile,10088,4338,133
19-04-2020,China,83805,77690,4636
19-04-2020,Colombia,3792,711,179
19-04-2020,Congo (Brazzaville),143,11,6
19-04-2020,Congo (Kinshasa),327,26,25
19-04-2020,Costa Rica,660,112,5
19-04-2020,Cote d'Ivoire,847,260,9
19-04-2020,Croatia,1871,709,47
19-04-2020,Cuba,1035,255,34
19-04-2020,Cyprus,767,81,12
19-04-2020,Czechia,6746,1298,186
19-04-2020,Denmark,7580,4328,355
19-04-2020,Diamond Princess,712,644,13
19-04-2020,Djibouti,846,102,2
19-04-2020,Dominica,16,8,0
19-04-2020,Dominican Republic,4680,363,226
19-04-2020,Ecuador,9468,1061,474
19-04-2020,Egypt,3144,732,239
19-04-2020,El Salvador,201,44,7
19-04-2020,Equatorial Guinea,79,4,0
19-04-2020,Eritrea,39,3,0
19-04-2020,Estonia,1528,164,40
19-04-2020,Eswatini,22,8,1
19-04-2020,Ethiopia,108,16,3
19-04-2020,Fiji,17,0,0
19-04-2020,Finland,3783,1700,94
19-04-2020,France,153011,37183,19744
19-04-2020,Gabon,109,7,1
19-04-2020,Gambia,10,2,1
19-04-2020,Georgia,394,93,4
19-04-2020,Germany,145184,88000,4586
19-04-2020,Ghana,1042,99,9
19-04-2020,Greece,2235,269,113
19-04-2020,Grenada,14,6,0
19-04-2020,Guatemala,257,21,7
19-04-2020,Guinea,579,87,5
19-04-2020,Guinea-Bissau,50,3,0
19-04-2020,Guyana,65,9,7
19-04-2020,Haiti,47,0,3
19-04-2020,Holy See,8,2,0
19-04-2020,Honduras,472,15,46
19-04-2020,Hungary,1916,250,189
19-04-2020,Iceland,1771,1291,9
19-04-2020,India,17615,2854,559
19-04-2020,Indonesia,6575,686,582
19-04-2020,Iran,82211,57023,5118
19-04-2020,Iraq,1539,1009,82
19-04-2020,Ireland,15251,77,610
19-04-2020,Israel,13491,3754,172
19-04-2020,Italy,178972,47055,23660
19-04-2020,Jamaica,173,27,5
19-04-2020,Japan,10797,1159,236
19-04-2020,Jordan,417,276,7
19-04-2020,Kazakhstan,1676,400,17
19-04-2020,Kenya,270,67,14
19-04-2020,"Korea, South",10661,8042,234
19-04-2020,Kosovo,510,93,12
19-04-2020,Kuwait,1915,305,7
19-04-2020,Kyrgyzstan,554,133,5
19-04-2020,Laos,19,2,0
19-04-2020,Latvia,727,88,5
19-04-2020,Lebanon,673,102,21
19-04-2020,Liberia,91,7,8
19-04-2020,Libya,51,11,1
19-04-2020,Liechtenstein,81,55,1
19-04-2020,Lithuania,1298,242,35
19-04-2020,Luxembourg,3550,627,73
19-04-2020,MS Zaandam,9,0,2
19-04-2020,Madagascar,121,39,0
19-04-2020,Malawi,17,3,2
19-04-2020,Malaysia,5389,3197,89
19-04-2020,Maldives,52,16,0
19-04-2020,Mali,224,42,14
19-04-2020,Malta,427,118,3
19-04-2020,Mauritania,7,6,1
19-04-2020,Mauritius,328,208,9
19-04-2020,Mexico,7497,2627,650
19-04-2020,Moldova,2472,457,67
19-04-2020,Monaco,94,22,3
19-04-2020,Mongolia,32,7,0
19-04-2020,Montenegro,308,55,5
19-04-2020,Morocco,2855,327,141
19-04-2020,Mozambique,39,8,0
19-04-2020,Namibia,16,6,0
19-04-2020,Nepal,31,4,0
19-04-2020,Netherlands,32838,322,3697
19-04-2020,New Zealand,1431,912,12
19-04-2020,Nicaragua,10,6,2
19-04-2020,Niger,648,117,20
19-04-2020,Nigeria,627,170,21
19-04-2020,North Macedonia,1207,179,51
19-04-2020,Norway,7078,32,165
19-04-2020,Oman,1266,233,7
19-04-2020,Pakistan,8348,1868,168
19-04-2020,Panama,4273,140,120
19-04-2020,Papua New Guinea,7,0,0
19-04-2020,Paraguay,206,41,8
19-04-2020,Peru,15628,6811,400
19-04-2020,Philippines,6259,572,409
19-04-2020,Poland,9287,1040,360
19-04-2020,Portugal,20206,610,714
19-04-2020,Qatar,5448,518,8
19-04-2020,Romania,8746,1892,451
19-04-2020,Russia,42853,3291,361
19-04-2020,Rwanda,147,76,0
19-04-2020,Saint Kitts and Nevis,14,0,0
19-04-2020,Saint Lucia,15,11,0
19-04-2020,Saint Vincent and the Grenadines,12,1,0
19-04-2020,San Marino,461,60,39
19-04-2020,Sao Tome and Principe,4,0,0
19-04-2020,Saudi Arabia,9362,1398,97
19-04-2020,Senegal,367,220,3
19-04-2020,Serbia,6318,753,122
19-04-2020,Seychelles,11,5,0
19-04-2020,Sierra Leone,35,6,0
19-04-2020,Singapore,6588,768,11
19-04-2020,Slovakia,1161,229,12
19-04-2020,Slovenia,1330,192,74
19-04-2020,Somalia,164,3,7
19-04-2020,South Africa,3158,903,54
19-04-2020,South Sudan,4,0,0
19-04-2020,Spain,198674,77357,20453
19-04-2020,Sri Lanka,271,96,7
19-04-2020,Sudan,66,6,10
19-04-2020,Suriname,10,6,1
19-04-2020,Sweden,14385,550,1540
19-04-2020,Switzerland,27740,17800,1393
19-04-2020,Syria,39,5,3
19-04-2020,Taiwan*,420,189,6
19-04-2020,Tanzania,170,11,7
19-04-2020,Thailand,2765,1928,47
19-04-2020,Timor-Leste,19,1,0
19-04-2020,Togo,84,52,5
19-04-2020,Trinidad and Tobago,114,21,8
19-04-2020,Tunisia,879,43,38
19-04-2020,Turkey,86306,11976,2017
19-04-2020,US,758809,70337,40661
19-04-2020,Uganda,55,28,0
19-04-2020,Ukraine,5449,347,141
19-04-2020,United Arab Emirates,6781,1286,41
19-04-2020,United Kingdom,121172,436,16095
19-04-2020,Uruguay,517,298,10
19-04-2020,Uzbekistan,1565,225,5
19-04-2020,Venezuela,256,117,9
19-04-2020,Vietnam,268,202,0
19-04-2020,West Bank and Gaza,437,71,3
19-04-2020,Western Sahara,6,0,0
19-04-2020,Yemen,1,0,0
19-04-2020,Zambia,61,33,3
19-04-2020,Zimbabwe,25,2,3
20-04-2020,Afghanistan,1026,135,36
20-04-2020,Albania,584,327,26
20-04-2020,Algeria,2718,1099,384
20-04-2020,Andorra,717,248,37
20-04-2020,Angola,24,6,2
20-04-2020,Antigua and Barbuda,23,3,3
20-04-2020,Argentina,2941,737,136
20-04-2020,Armenia,1339,580,22
20-04-2020,Australia,6623,4291,67
20-04-2020,Austria,14795,10631,470
20-04-2020,Azerbaijan,1436,791,19
20-04-2020,Bahamas,60,11,9
20-04-2020,Bahrain,1907,769,7
20-04-2020,Bangladesh,2948,85,101
20-04-2020,Barbados,75,19,5
20-04-2020,Belarus,6264,514,51
20-04-2020,Belgium,39983,8895,5828
20-04-2020,Belize,18,2,2
20-04-2020,Benin,54,27,1
20-04-2020,Bhutan,5,2,0
20-04-2020,Bolivia,564,31,33
20-04-2020,Bosnia and Herzegovina,1309,381,49
20-04-2020,Botswana,20,0,1
20-04-2020,Brazil,40743,22130,2587
20-04-2020,Brunei,138,116,1
20-04-2020,Bulgaria,929,167,43
20-04-2020,Burkina Faso,581,357,38
20-04-2020,Burma,119,7,5
20-04-2020,Burundi,5,4,1
20-04-2020,Cabo Verde,67,1,1
20-04-2020,Cambodia,122,107,0
20-04-2020,Cameroon,1163,305,42
20-04-2020,Canada,37657,12543,1725
20-04-2020,Central African Republic,12,4,0
20-04-2020,Chad,33,8,0
20-04-2020,Chile,10507,4676,139
20-04-2020,China,83817,77745,4636
20-04-2020,Colombia,3977,804,189
20-04-2020,Congo (Brazzaville),160,16,6
20-04-2020,Congo (Kinshasa),332,27,25
20-04-2020,Costa Rica,662,124,6
20-04-2020,Cote d'Ivoire,847,260,9
20-04-2020,Croatia,1881,771,47
20-04-2020,Cuba,1087,285,36
20-04-2020,Cyprus,772,81,12
20-04-2020,Czechia,6900,1559,194
20-04-2020,Denmark,7711,4499,364
20-04-2020,Diamond Princess,712,644,13
20-04-2020,Djibouti,846,102,2
20-04-2020,Dominica,16,8,0
20-04-2020,Dominican Republic,4964,416,235
20-04-2020,Ecuador,10128,1150,507
20-04-2020,Egypt,3333,821,250
20-04-2020,El Salvador,218,46,7
20-04-2020,Equatorial Guinea,79,7,0
20-04-2020,Eritrea,39,3,0
20-04-2020,Estonia,1535,165,40
20-04-2020,Eswatini,24,8,1
20-04-2020,Ethiopia,111,16,3
20-04-2020,Fiji,18,3,0
20-04-2020,Finland,3868,2000,98
20-04-2020,France,155393,38036,20292
20-04-2020,Gabon,120,7,1
20-04-2020,Gambia,10,2,1
20-04-2020,Georgia,402,95,4
20-04-2020,Germany,147065,91500,4862
20-04-2020,Ghana,1042,99,9
20-04-2020,Greece,2245,269,116
20-04-2020,Grenada,14,6,0
20-04-2020,Guatemala,289,21,7
20-04-2020,Guinea,622,122,5
20-04-2020,Guinea-Bissau,50,3,0
20-04-2020,Guyana,65,9,7
20-04-2020,Haiti,57,0,3
20-04-2020,Holy See,9,2,0
20-04-2020,Honduras,477,25,46
20-04-2020,Hungary,1984,267,199
20-04-2020,Iceland,1773,1362,10
20-04-2020,India,18539,3273,592
20-04-2020,Indonesia,6760,747,590
20-04-2020,Iran,83505,59273,5209
20-04-2020,Iraq,1574,1043,82
20-04-2020,Ireland,15652,77,687
20-04-2020,Israel,13713,4049,177
20-04-2020,Italy,181228,48877,24114
20-04-2020,Jamaica,223,27,5
20-04-2020,Japan,10797,1159,236
20-04-2020,Jordan,425,282,7
20-04-2020,Kazakhstan,1852,447,19
20-04-2020,Kenya,281,69,14
20-04-2020,"Korea, South",10674,8114,236
20-04-2020,Kosovo,510,93,12
20-04-2020,Kuwait,1995,367,9
20-04-2020,Kyrgyzstan,568,201,7
20-04-2020,Laos,19,2,0
20-04-2020,Latvia,739,88,5
20-04-2020,Lebanon,677,103,21
20-04-2020,Liberia,99,7,8
20-04-2020,Libya,51,15,1
20-04-2020,Liechtenstein,81,55,1
20-04-2020,Lithuania,1326,242,37
20-04-2020,Luxembourg,3558,637,75
20-04-2020,MS Zaandam,9,0,2
20-04-2020,Madagascar,121,41,0
20-04-2020,Malawi,17,3,2
20-04-2020,Malaysia,5425,3295,89
20-04-2020,Maldives,69,16,0
20-04-2020,Mali,246,56,14
20-04-2020,Malta,431,126,3
20-04-2020,Mauritania,7,6,1
20-04-2020,Mauritius,328,224,9
20-04-2020,Mexico,8261,2627,686
20-04-2020,Moldova,2548,457,70
20-04-2020,Monaco,94,23,3
20-04-2020,Mongolia,33,7,0
20-04-2020,Montenegro,312,88,5
20-04-2020,Morocco,3046,350,143
20-04-2020,Mozambique,39,8,0
20-04-2020,Namibia,16,6,0
20-04-2020,Nepal,31,4,0
20-04-2020,Netherlands,33588,322,3764
20-04-2020,New Zealand,1440,974,12
20-04-2020,Nicaragua,10,6,2
20-04-2020,Niger,648,117,20
20-04-2020,Nigeria,665,188,22
20-04-2020,North Macedonia,1225,200,54
20-04-2020,Norway,7156,32,181
20-04-2020,Oman,1410,238,7
20-04-2020,Pakistan,8418,1970,176
20-04-2020,Panama,4467,165,126
20-04-2020,Papua New Guinea,7,0,0
20-04-2020,Paraguay,208,46,8
20-04-2020,Peru,16325,6968,445
20-04-2020,Philippines,6459,613,428
20-04-2020,Poland,9593,1133,380
20-04-2020,Portugal,20863,610,735
20-04-2020,Qatar,6015,555,9
20-04-2020,Romania,8936,2017,478
20-04-2020,Russia,47121,3446,405
20-04-2020,Rwanda,147,76,0
20-04-2020,Saint Kitts and Nevis,15,0,0
20-04-2020,Saint Lucia,15,13,0
20-04-2020,Saint Vincent and the Grenadines,12,1,0
20-04-2020,San Marino,462,61,39
20-04-2020,Sao Tome and Principe,4,0,0
20-04-2020,Saudi Arabia,10484,1490,103
20-04-2020,Senegal,377,235,5
20-04-2020,Serbia,6630,870,125
20-04-2020,Seychelles,11,5,0
20-04-2020,Sierra Leone,43,6,0
20-04-2020,Singapore,8014,801,11
20-04-2020,Slovakia,1173,251,13
20-04-2020,Slovenia,1335,193,77
20-04-2020,Somalia,237,4,8
20-04-2020,South Africa,3300,1055,58
20-04-2020,South Sudan,4,0,0
20-04-2020,Spain,200210,80587,20852
20-04-2020,Sri Lanka,304,98,7
20-04-2020,Sudan,107,8,12
20-04-2020,Suriname,10,6,1
20-04-2020,Sweden,14777,550,1580
20-04-2020,Switzerland,27944,18600,1429
20-04-2020,Syria,39,5,3
20-04-2020,Taiwan*,422,203,6
20-04-2020,Tanzania,254,11,10
20-04-2020,Thailand,2792,1999,47
20-04-2020,Timor-Leste,22,1,0
20-04-2020,Togo,84,53,6
20-04-2020,Trinidad and Tobago,114,22,8
20-04-2020,Tunisia,884,148,38
20-04-2020,Turkey,90980,13430,2140
20-04-2020,US,784326,72329,42094
20-04-2020,Uganda,56,38,0
20-04-2020,Ukraine,5710,359,151
20-04-2020,United Arab Emirates,7265,1360,43
20-04-2020,United Kingdom,125856,446,16550
20-04-2020,Uruguay,535,313,10
20-04-2020,Uzbekistan,1627,261,5
20-04-2020,Venezuela,256,117,9
20-04-2020,Vietnam,268,214,0
20-04-2020,West Bank and Gaza,449,71,3
20-04-2020,Western Sahara,6,0,0
20-04-2020,Yemen,1,0,0
20-04-2020,Zambia,65,35,3
20-04-2020,Zimbabwe,25,2,3
21-04-2020,Afghanistan,1092,150,36
21-04-2020,Albania,609,345,26
21-04-2020,Algeria,2811,1152,392
21-04-2020,Andorra,717,282,37
21-04-2020,Angola,24,6,2
21-04-2020,Antigua and Barbuda,23,7,3
21-04-2020,Argentina,3031,840,147
21-04-2020,Armenia,1401,609,24
21-04-2020,Australia,6645,4695,67
21-04-2020,Austria,14873,10971,491
21-04-2020,Azerbaijan,1480,865,20
21-04-2020,Bahamas,65,12,9
21-04-2020,Bahrain,1973,784,7
21-04-2020,Bangladesh,3382,87,110
21-04-2020,Barbados,75,25,5
21-04-2020,Belarus,6723,577,55
21-04-2020,Belgium,40956,9002,5998
21-04-2020,Belize,18,2,2
21-04-2020,Benin,54,27,1
21-04-2020,Bhutan,6,2,0
21-04-2020,Bolivia,598,37,34
21-04-2020,Bosnia and Herzegovina,1342,437,51
21-04-2020,Botswana,20,0,1
21-04-2020,Brazil,43079,22991,2741
21-04-2020,Brunei,138,116,1
21-04-2020,Bulgaria,975,170,45
21-04-2020,Burkina Faso,600,362,38
21-04-2020,Burma,121,7,5
21-04-2020,Burundi,5,4,1
21-04-2020,Cabo Verde,68,1,1
21-04-2020,Cambodia,122,110,0
21-04-2020,Cameroon,1163,329,43
21-04-2020,Canada,39401,13188,1908
21-04-2020,Central African Republic,14,10,0
21-04-2020,Chad,33,8,0
21-04-2020,Chile,10832,4969,147
21-04-2020,China,83853,77799,4636
21-04-2020,Colombia,4149,804,196
21-04-2020,Congo (Brazzaville),165,16,6
21-04-2020,Congo (Kinshasa),350,35,25
21-04-2020,Costa Rica,669,150,6
21-04-2020,Cote d'Ivoire,916,303,13
21-04-2020,Croatia,1908,801,48
21-04-2020,Cuba,1137,309,38
21-04-2020,Cyprus,784,98,12
21-04-2020,Czechia,7033,1753,201
21-04-2020,Denmark,7891,4889,370
21-04-2020,Diamond Princess,712,644,13
21-04-2020,Djibouti,945,112,2
21-04-2020,Dominica,16,8,0
21-04-2020,Dominican Republic,5044,463,245
21-04-2020,Ecuador,10398,1207,520
21-04-2020,Egypt,3490,870,264
21-04-2020,El Salvador,225,48,7
21-04-2020,Equatorial Guinea,83,7,0
21-04-2020,Eritrea,39,6,0
21-04-2020,Estonia,1552,169,43
21-04-2020,Eswatini,31,8,1
21-04-2020,Ethiopia,114,16,3
21-04-2020,Fiji,18,3,0
21-04-2020,Finland,4014,2000,141
21-04-2020,France,158168,39819,20829
21-04-2020,Gabon,156,16,1
21-04-2020,Gambia,10,2,1
21-04-2020,Georgia,408,97,4
21-04-2020,Germany,148291,95200,5033
21-04-2020,Ghana,1042,99,9
21-04-2020,Greece,2401,577,121
21-04-2020,Grenada,14,6,0
21-04-2020,Guatemala,294,24,7
21-04-2020,Guinea,688,127,6
21-04-2020,Guinea-Bissau,50,3,0
21-04-2020,Guyana,66,9,7
21-04-2020,Haiti,57,0,3
21-04-2020,Holy See,9,2,0
21-04-2020,Honduras,494,29,46
21-04-2020,Hungary,2098,287,213
21-04-2020,Iceland,1778,1417,10
21-04-2020,India,20080,3975,645
21-04-2020,Indonesia,7135,842,616
21-04-2020,Iran,84802,60965,5297
21-04-2020,Iraq,1602,1096,83
21-04-2020,Ireland,16040,9233,730
21-04-2020,Israel,13942,4507,184
21-04-2020,Italy,183957,51600,24648
21-04-2020,Jamaica,223,27,6
21-04-2020,Japan,11135,1239,263
21-04-2020,Jordan,428,297,7
21-04-2020,Kazakhstan,1995,489,19
21-04-2020,Kenya,296,74,14
21-04-2020,"Korea, South",10683,8213,237
21-04-2020,Kosovo,510,93,12
21-04-2020,Kuwait,2080,412,11
21-04-2020,Kyrgyzstan,590,216,7
21-04-2020,Laos,19,2,0
21-04-2020,Latvia,748,133,9
21-04-2020,Lebanon,677,108,21
21-04-2020,Liberia,101,7,8
21-04-2020,Libya,51,15,1
21-04-2020,Liechtenstein,81,55,1
21-04-2020,Lithuania,1350,298,38
21-04-2020,Luxembourg,3618,670,78
21-04-2020,MS Zaandam,9,0,2
21-04-2020,Madagascar,121,44,0
21-04-2020,Malawi,18,3,2
21-04-2020,Malaysia,5482,3349,92
21-04-2020,Maldives,83,16,0
21-04-2020,Mali,258,57,14
21-04-2020,Malta,443,150,3
